company_name,tradingsymbol,fiscal_year,current_assets,current_liabilities,inventory,total_liabilities,total_assets,total_debt,total_equity,net_profit,revenue,ebit,interest_expense,operating_cash_flow,free_cash_flow,eps
MANAPPURAM,MANAPPURAM,2019,6227.2,2889.63,1298.45,10652.2,16461.03,8600.84,5808.83,1097.11,13081.47,1663.35,1025.21,692.53,601.64,28.3079
MANAPPURAM,MANAPPURAM,2020,6958.11,3564.3,1286.26,10886.93,16675.59,8296.46,5788.66,1135.62,12992.85,1772.08,890.04,1080.93,865.62,3.7396
MANAPPURAM,MANAPPURAM,2021,4146.9,4440.31,816.81,11530.51,17363.74,8528.9,5833.23,1183.14,13149.68,1950.84,658.8,707.47,656.37,3.6255
MANAPPURAM,MANAPPURAM,2022,6648.97,3297.66,555.39,11578.7,17520.48,8451.01,5941.78,1244.55,13593.96,1930.25,1000.09,1076.59,1023.0,9.0959
MANAPPURAM,MANAPPURAM,2023,7075.34,5221.17,543.18,12579.0,18703.9,7754.44,6124.9,1250.37,13827.65,2402.74,775.35,1243.25,1086.99,6.8308
MANAS,MANAS,2018,1275.63,975.42,81.2,10487.07,5356.34,9950.59,252.69,901.16,4889.7,1318.72,859.48,934.97,780.24,5.0915
MANAS,MANAS,2019,1823.48,1126.38,222.44,10658.3,5374.57,10038.79,260.21,884.4,4769.06,1845.28,718.13,1003.55,831.96,6.0974
MANAS,MANAS,2020,1394.39,1101.87,100.22,10074.76,5844.61,9468.73,261.62,922.92,4733.03,1739.12,677.21,979.5,911.52,4.747
MANAS,MANAS,2021,2323.93,1259.33,500.1,9732.45,5963.67,9039.82,240.4,971.37,4945.72,1553.88,858.77,811.84,609.79,19.487
MANAS,MANAS,2022,2677.0,1571.97,165.34,10169.88,6176.97,9305.3,258.7,977.96,4986.17,1470.41,756.97,787.62,669.05,15.335
MANAS,MANAS,2023,1738.38,1627.98,231.92,10022.16,6517.33,9126.77,268.56,1027.31,4961.12,1977.34,765.18,700.87,464.3,2.9552
MANBA,MANBA,2018,1252.21,867.84,132.56,9525.89,2854.57,9048.58,242.42,1412.74,4514.26,2782.17,795.04,1875.73,1646.24,10.0972
MANBA,MANBA,2019,1190.77,920.91,250.8,9259.51,2924.27,8753.01,241.61,1450.38,4540.14,2635.79,644.93,1304.27,1234.97,29.7973
MANBA,MANBA,2020,945.4,817.58,71.38,8863.08,3093.07,8413.41,258.81,1477.48,4773.31,2496.17,643.6,1237.85,1144.03,6.1865
MANBA,MANBA,2021,1332.23,605.46,177.37,9252.78,3058.95,8919.77,249.85,1555.06,4561.02,2833.01,829.39,1744.02,1544.33,12.8061
MANBA,MANBA,2022,1256.43,726.29,217.6,8936.07,3198.83,8536.61,254.22,1609.85,4747.41,2739.79,413.92,1658.44,1600.91,30.0638
MANBA,MANBA,2023,1303.23,1048.42,141.65,8558.79,3234.5,7982.16,258.29,1628.93,4731.85,2483.7,836.2,930.98,752.33,5.8478
MANBRO,MANBRO,2018,5189.5,3035.37,537.55,8409.21,13402.24,6739.75,6357.94,2147.88,11709.7,3541.82,613.45,2301.67,2259.36,27.8213
MANBRO,MANBRO,2019,5625.87,3184.53,741.14,8538.18,14380.14,6786.69,6849.16,2163.16,11652.27,3664.4,688.15,2798.81,2696.94,6.1874
MANBRO,MANBRO,2020,4481.14,5157.0,296.56,9574.91,15481.73,6738.56,6762.6,2118.62,11970.7,4100.65,512.31,2092.77,2072.61,26.6492
MANBRO,MANBRO,2021,6133.9,4373.2,816.08,9069.01,15905.04,6612.63,6836.04,2306.39,12004.22,3517.3,405.84,2222.04,2082.59,7.5559
MANBRO,MANBRO,2022,3951.61,4325.29,241.54,9743.76,16272.89,6135.5,6529.13,2356.55,12365.76,3787.61,676.21,3165.73,3130.87,27.6948
MANBRO,MANBRO,2023,4674.38,4726.56,727.53,9485.24,16416.5,5978.12,6931.26,2453.3,12346.85,4581.78,434.14,1761.8,1559.57,73.3062
MANCREDIT,MANCREDIT,2018,4722.24,4467.24,412.03,11336.21,17120.03,8879.23,7238.93,454.19,9598.01,711.08,701.65,317.92,246.14,1.4322
MANCREDIT,MANCREDIT,2019,5965.9,5296.1,843.92,11736.07,18086.37,8823.22,7654.43,476.27,9644.02,897.26,1045.82,620.33,376.01,1.7885
MANCREDIT,MANCREDIT,2020,4055.75,4772.22,550.09,11167.4,18411.32,8464.28,7243.92,470.7,9633.54,899.8,416.05,581.88,430.72,1.6779
MANCREDIT,MANCREDIT,2021,6932.47,5367.88,1191.27,11433.16,18819.82,8163.64,7386.66,495.43,9795.96,804.15,889.69,631.2,560.14,4.6382
MANCREDIT,MANCREDIT,2022,7072.5,5800.06,813.92,11616.5,18763.9,8426.47,7518.8,505.11,10127.62,826.0,825.5,419.97,397.76,1.9013
MANCREDIT,MANCREDIT,2023,5968.68,3478.23,1153.83,12403.37,20001.04,8143.79,7597.67,514.86,10266.85,966.93,767.89,362.96,346.57,3.3328
MANGALAM,MANGALAM,2018,4372.14,2726.62,481.34,2120.43,10174.7,620.78,9665.72,1320.4,11068.47,2526.23,35.94,1280.61,1149.1,24.8023
MANGALAM,MANGALAM,2019,3311.78,1780.47,471.61,1586.82,10509.68,607.56,9040.87,1330.25,11094.12,2692.42,68.25,1750.42,1543.08,9.4713
MANGALAM,MANGALAM,2020,4311.01,3096.26,662.48,2308.08,10827.31,605.13,9776.74,1433.41,11256.95,2902.61,62.17,1588.56,1491.06,5.7841
MANGALAM,MANGALAM,2021,4682.64,2284.58,296.78,1953.0,11515.18,563.82,9562.18,1495.7,11134.19,2857.71,35.46,1509.27,1360.2,15.3034
MANGALAM,MANGALAM,2022,3222.78,4036.37,652.31,2803.87,12184.02,583.87,9636.33,1525.43,11305.33,2727.4,29.42,1126.96,961.29,5.8339
MANGALAM,MANGALAM,2023,5165.3,3198.45,1008.45,2631.56,12221.91,557.7,9590.35,1559.05,11372.03,2191.63,56.38,1642.21,1492.83,5.9192
MANGALCOMP,MANGALCOMP,2018,1957.4,1108.53,361.87,8452.85,6485.34,7843.15,253.65,68.05,1738.56,109.47,691.97,39.66,-198.17,0.3854
MANGALCOMP,MANGALCOMP,2019,2739.51,1832.8,335.89,8403.95,6917.45,7395.91,242.67,73.64,1750.21,131.72,787.31,86.92,47.64,0.5117
MANGALCOMP,MANGALCOMP,2020,2327.02,1291.32,337.81,7868.48,7145.42,7158.25,260.06,73.2,1739.3,108.72,435.64,91.06,34.48,0.3487
MANGALCOMP,MANGALCOMP,2021,2593.05,1758.43,166.1,7872.84,7198.42,6905.71,259.78,76.43,1793.55,116.24,681.88,102.3,-7.74,0.961
MANGALCOMP,MANGALCOMP,2022,2087.93,2326.13,436.47,8011.98,7206.83,6732.61,259.43,77.24,1758.27,139.94,420.92,69.67,-162.59,0.2401
MANGALCOMP,MANGALCOMP,2023,1736.97,1581.26,108.47,7448.71,7526.82,6579.01,263.8,79.88,1802.87,136.11,699.13,104.03,66.44,1.949
MANGIND,MANGIND,2018,3017.81,3936.17,610.06,9775.26,11901.94,7610.37,2316.79,2150.64,1500.77,3539.34,848.94,2720.38,2571.72,26.7837
MANGIND,MANGIND,2019,3215.95,2968.32,642.03,9911.48,12342.21,7195.92,2430.73,2176.55,1428.25,3693.78,771.9,1499.97,1360.8,13.5143
MANGIND,MANGIND,2020,4794.18,3143.82,801.63,10903.62,13429.28,7248.74,2525.66,2196.9,1491.02,3947.12,705.64,1214.2,1073.87,22.6076
MANGIND,MANGIND,2021,4951.16,2671.7,1023.73,11058.44,13480.36,7119.2,2421.92,2326.01,1478.85,3622.41,652.32,1518.6,1331.31,8.3945
MANGIND,MANGIND,2022,3278.36,2945.08,412.69,11006.53,13553.72,6957.49,2547.19,2361.71,1483.37,4092.7,526.0,2061.1,1868.4,15.3931
MANGIND,MANGIND,2023,4948.09,2339.05,437.17,11886.8,14402.39,6705.05,2515.59,2413.23,1515.94,4501.63,523.09,2061.63,1999.57,19.0873
MANGLMCEM,MANGLMCEM,2018,5735.26,4161.94,521.11,9195.38,17634.08,6906.31,9339.63,1120.76,3245.45,1986.7,507.77,1390.23,1174.3,3.2341
MANGLMCEM,MANGLMCEM,2019,5632.11,5321.45,690.27,9950.6,18964.11,7023.8,9927.52,1165.81,3297.9,2245.25,345.34,1117.35,960.27,5.9965
MANGLMCEM,MANGLMCEM,2020,5348.58,3620.73,739.11,8467.9,18566.31,6476.5,10173.56,1206.43,3276.26,2126.05,549.21,1091.58,863.81,3.4893
MANGLMCEM,MANGLMCEM,2021,7006.46,4160.17,1350.8,9297.88,19376.09,6647.68,10078.22,1208.9,3384.52,1887.04,494.5,1022.01,911.47,4.7128
MANGLMCEM,MANGLMCEM,2022,6179.11,5002.69,786.31,10069.15,20154.48,6650.74,10085.33,1335.85,3522.07,2270.13,480.1,985.29,927.13,4.9329
MANGLMCEM,MANGLMCEM,2023,8843.54,4705.79,702.25,10579.47,21264.12,6321.0,10684.65,1324.07,3526.69,2012.17,689.91,1290.77,1170.85,13.3948
MANINDS,MANINDS,2018,3809.85,3896.89,380.75,4409.01,16619.17,2265.72,13650.21,1197.04,1926.91,2361.35,181.9,1021.86,908.19,4.4056
MANINDS,MANINDS,2019,6266.72,3412.12,707.74,4131.84,17015.83,2255.18,13014.96,1276.76,1975.76,2531.93,166.39,1655.6,1516.61,6.6563
MANINDS,MANINDS,2020,4423.24,5503.43,275.0,5214.86,18398.27,2187.97,14371.23,1244.07,1966.64,2322.25,156.47,1309.89,1129.07,10.8125
MANINDS,MANINDS,2021,4978.28,3606.78,590.84,4554.07,18582.57,2074.48,14028.5,1357.91,2005.61,1959.6,187.36,1030.96,799.71,7.322
MANINDS,MANINDS,2022,5456.47,4534.68,1176.22,4843.85,18844.85,2131.1,14001.01,1365.19,2057.96,2354.8,227.86,1163.91,1019.9,4.4794
MANINDS,MANINDS,2023,7735.42,6107.42,1316.17,5816.68,19483.4,2042.15,13666.73,1404.54,2037.52,2086.46,124.81,1120.52,1092.62,30.2846
MANINFRA,MANINFRA,2018,5337.45,3880.22,1169.47,10303.79,16896.24,8169.66,8647.84,1735.41,16226.74,2629.98,799.02,2099.71,1922.09,7.331
MANINFRA,MANINFRA,2019,7229.59,3817.42,691.62,10102.45,17374.93,8002.87,8576.36,1746.5,17432.4,2560.84,698.51,1312.42,1080.33,11.5403
MANINFRA,MANINFRA,2020,4889.37,3879.58,635.23,10003.95,17734.77,7870.18,9318.12,1854.25,17101.91,2739.64,774.46,1560.85,1452.72,5.3981
MANINFRA,MANINFRA,2021,4424.46,3319.92,1017.22,9926.58,18562.49,7498.75,8635.9,1969.46,17125.3,3569.82,486.07,2135.21,2058.35,61.6441
MANINFRA,MANINFRA,2022,6170.48,3266.75,711.07,9539.63,18815.53,7532.08,9275.9,1930.81,17895.52,3542.21,591.36,1916.29,1699.8,15.146
MANINFRA,MANINFRA,2023,5047.31,4616.21,396.3,11191.12,20269.6,7461.34,9078.48,2005.4,18757.77,3127.17,411.68,1861.47,1844.7,8.21
MANKIND,MANKIND,2018,2736.38,2665.07,478.57,7451.34,8835.15,5985.55,2197.06,2021.7,10868.37,3139.85,623.67,1705.88,1688.56,8.5064
MANKIND,MANKIND,2019,3887.68,1777.4,480.0,6966.85,8882.75,5989.28,2201.3,2134.04,10839.3,3155.29,612.15,2267.78,2126.68,9.1514
MANKIND,MANKIND,2020,4100.84,2548.81,910.77,7271.36,9322.28,5869.51,2367.2,2136.45,10874.77,3737.5,400.29,2878.61,2820.47,18.9963
MANKIND,MANKIND,2021,2953.13,2876.94,538.64,7449.12,9782.05,5866.81,2375.74,2172.86,10928.31,4479.18,396.85,2273.41,2170.92,10.0856
MANKIND,MANKIND,2022,4071.2,1987.94,767.41,7126.13,9428.68,5625.23,2302.55,2303.5,11292.89,3787.06,563.34,2815.33,2672.21,43.6086
MANKIND,MANKIND,2023,3487.09,3217.79,696.14,7604.27,10157.64,5440.94,2553.38,2308.61,11528.01,3678.31,471.21,1473.34,1326.61,8.4484
MANOJJEWEL,MANOJJEWEL,2018,1445.32,1662.76,96.5,5831.54,6319.84,3554.77,488.3,1867.88,1786.32,3054.92,270.32,1803.79,1707.34,14.3901
MANOJJEWEL,MANOJJEWEL,2019,1664.3,2181.1,367.33,6059.76,6575.91,3475.43,516.15,1927.14,1741.1,3923.96,313.4,1367.48,1237.83,11.7691
MANOJJEWEL,MANOJJEWEL,2020,1873.17,1174.09,114.62,6153.64,6657.58,3410.76,503.93,1972.32,1808.55,3828.53,290.47,2019.86,1970.79,22.1771
MANOJJEWEL,MANOJJEWEL,2021,2325.47,2096.25,225.62,6598.75,7118.16,3363.72,519.42,1986.61,1825.34,3697.19,289.46,1789.64,1599.21,8.1602
MANOJJEWEL,MANOJJEWEL,2022,2101.01,1287.21,466.61,6762.55,7276.74,3253.27,514.19,2064.12,1886.74,3582.82,323.32,1705.4,1595.82,8.7141
MANOJJEWEL,MANOJJEWEL,2023,2609.73,2265.11,317.47,6894.79,7437.24,3162.97,542.45,2123.99,1963.62,4096.99,190.0,2322.6,2097.97,15.03
MANOMAY,MANOMAY,2018,3828.09,4682.01,398.51,2906.06,15048.23,330.96,13896.84,1610.47,22626.79,2294.13,20.88,1180.02,1139.57,30.4848
MANOMAY,MANOMAY,2019,4428.36,4333.04,270.51,2711.77,16251.82,328.6,13713.8,1764.01,22697.83,2887.53,30.03,1078.49,866.8,7.3984
MANOMAY,MANOMAY,2020,4025.61,4651.97,916.51,2876.03,16186.94,317.45,14620.22,1794.1,23190.6,3462.0,35.41,1457.61,1423.73,5.8868
MANOMAY,MANOMAY,2021,5328.88,4715.1,811.86,2914.74,16203.16,321.43,14465.68,1809.9,23389.44,2989.94,29.2,1194.71,954.09,7.4091
MANOMAY,MANOMAY,2022,6064.84,3474.56,1216.11,2228.44,16650.81,317.44,14659.61,1860.8,23328.76,3179.0,29.58,1700.79,1592.31,36.1209
MANOMAY,MANOMAY,2023,5953.69,5710.2,404.36,3442.04,17673.94,301.43,15056.36,1934.59,23944.38,3993.1,29.55,2182.14,2120.72,17.4648
MANORAMA,MANORAMA,2018,2067.23,1571.2,406.12,10160.43,8482.24,9296.27,242.05,503.7,23319.9,785.91,820.84,655.36,520.21,9.5461
MANORAMA,MANORAMA,2019,3929.14,2543.68,550.02,10540.09,8910.53,9141.06,253.03,523.06,22188.02,779.53,572.85,454.75,398.49,3.6155
MANORAMA,MANORAMA,2020,2251.19,2719.64,244.84,9992.36,9001.94,8496.56,256.17,529.38,23659.57,988.61,835.29,693.94,578.18,1.8304
MANORAMA,MANORAMA,2021,2809.22,3149.16,331.65,10349.22,9498.59,8617.18,257.2,559.93,23364.65,893.29,865.24,547.38,370.38,2.014
MANORAMA,MANORAMA,2022,2761.16,2310.43,599.28,9558.23,9774.0,8287.5,248.36,561.25,24714.51,1006.56,419.13,631.97,420.32,8.0086
MANORAMA,MANORAMA,2023,3084.14,2135.13,224.51,9599.71,9870.48,8142.85,270.77,573.55,25023.02,1170.43,838.48,571.81,536.65,3.4529
MANORG,MANORG,2018,785.82,574.85,169.47,7423.3,2987.95,7107.13,246.96,1885.22,6492.54,3229.35,849.41,2477.64,2235.64,23.7308
MANORG,MANORG,2019,753.21,718.51,102.79,7311.36,3186.79,6916.18,252.03,1970.88,6884.41,2896.2,746.0,2506.03,2338.02,30.24
MANORG,MANORG,2020,744.6,881.22,138.3,7514.87,3323.5,7030.2,262.94,2064.77,6905.56,3323.45,414.05,1224.8,1072.96,8.0174
MANORG,MANORG,2021,1109.76,743.68,75.15,7355.03,3409.35,6946.0,262.7,2093.63,6950.43,3134.08,401.41,1940.6,1800.54,27.038
MANORG,MANORG,2022,1120.3,944.09,171.18,7225.41,3567.61,6706.16,259.01,2178.8,6932.73,3532.56,686.58,1796.79,1665.66,9.636
MANORG,MANORG,2023,915.83,977.73,156.27,7156.75,3777.2,6619.0,248.84,2254.09,7211.98,3787.52,422.14,1248.72,1064.22,19.2917
MANRAJH,MANRAJH,2018,2066.46,1701.02,155.87,8867.19,7978.45,7931.63,243.14,626.31,20105.28,1068.55,786.98,667.1,534.28,3.102
MANRAJH,MANRAJH,2019,2623.74,2292.65,292.21,9287.44,8199.25,8026.48,252.23,649.93,21185.21,954.76,424.77,584.07,534.58,2.0072
MANRAJH,MANRAJH,2020,2740.73,2788.58,252.03,9381.42,8288.16,7847.71,261.31,697.11,22165.29,1333.75,583.23,881.88,827.12,3.182
MANRAJH,MANRAJH,2021,2219.84,2556.39,393.15,9017.48,9116.85,7611.46,265.1,701.33,21800.06,1411.98,692.29,570.71,345.96,3.0509
MANRAJH,MANRAJH,2022,3603.91,1730.85,533.98,8923.02,9185.68,7167.29,262.66,717.5,22727.53,1357.38,780.53,657.15,539.56,8.2342
MANRAJH,MANRAJH,2023,2301.66,1949.7,301.85,9034.96,9300.92,7438.24,265.96,753.24,22857.17,1273.14,486.47,478.27,326.54,3.3778
MANSIFIN,MANSIFIN,2018,1598.51,1046.87,326.18,6215.51,4853.05,5639.73,236.36,657.56,15532.9,1375.15,466.01,697.38,457.61,18.2348
MANSIFIN,MANSIFIN,2019,1192.55,1065.09,185.73,6196.41,5153.47,5610.61,241.12,702.34,16192.12,1297.79,400.64,657.56,412.9,3.8687
MANSIFIN,MANSIFIN,2020,1557.36,1681.48,297.79,6202.18,5318.49,5277.36,255.42,719.19,15958.35,1203.25,384.37,683.3,613.61,4.1692
MANSIFIN,MANSIFIN,2021,1470.58,1248.47,333.09,6125.95,5394.45,5439.3,262.46,735.37,16053.89,1447.01,484.89,747.04,643.05,5.9171
MANSIFIN,MANSIFIN,2022,2525.07,1383.55,157.97,6190.18,5726.01,5429.23,258.84,762.21,16515.89,1514.8,388.98,914.34,825.59,5.5398
MANSIFIN,MANSIFIN,2023,1358.29,1294.59,114.29,5705.28,5905.94,4993.26,266.78,791.43,16693.7,1633.38,526.06,454.57,245.87,8.9223
MANTRA,MANTRA,2018,4749.29,3346.06,1007.54,9202.77,11583.59,7362.44,3990.36,434.28,12870.16,800.74,726.73,315.03,143.02,8.2411
MANTRA,MANTRA,2019,3566.3,2340.85,281.64,8440.91,12539.87,7153.45,4112.73,465.79,13199.54,803.33,559.96,329.75,143.66,1.3557
MANTRA,MANTRA,2020,4459.88,3462.76,877.04,8868.08,13095.11,6877.4,4227.03,471.71,12941.93,865.67,646.35,523.64,450.69,1.5666
MANTRA,MANTRA,2021,4866.43,2367.42,1050.66,9060.65,13127.6,6876.42,4066.95,465.18,13099.06,909.05,427.36,576.28,359.49,12.4868
MANTRA,MANTRA,2022,6042.23,3596.12,675.29,9404.95,13884.3,6670.52,4479.35,491.31,13650.61,797.45,644.6,301.97,110.59,2.6802
MANTRA,MANTRA,2023,4298.23,3087.0,553.83,10288.06,14417.09,6603.57,4129.04,515.57,13279.49,802.77,387.31,589.11,401.78,3.5179
MANUFGBEES,MANUFGBEES,2018,5314.82,2365.24,834.83,2168.35,12215.11,867.47,11774.44,2267.63,1293.76,3749.13,52.57,2795.69,2637.04,8.8346
MANUFGBEES,MANUFGBEES,2019,4157.3,4039.34,860.02,3050.36,12941.53,828.72,12119.99,2262.01,1327.38,3970.28,50.83,2150.1,2055.31,9.1061
MANUFGBEES,MANUFGBEES,2020,3259.46,4228.63,314.65,3152.61,12525.55,826.86,11409.65,2264.6,1372.22,4591.25,57.4,1738.91,1601.12,25.7292
MANUFGBEES,MANUFGBEES,2021,6157.42,4166.7,937.77,3126.49,14186.94,834.8,11918.22,2394.84,1375.29,4012.42,51.11,1489.2,1427.06,7.0216
MANUFGBEES,MANUFGBEES,2022,3877.23,2990.84,795.1,2426.02,14008.3,781.06,11645.16,2436.21,1381.07,4474.24,36.77,1531.17,1285.49,16.9651
MANUFGBEES,MANUFGBEES,2023,4673.65,2481.32,757.55,2695.46,14441.11,773.4,11745.65,2506.57,1405.99,4626.44,37.79,3283.35,3085.33,63.6416
MANUGRAPH,MANUGRAPH,2018,4552.61,3773.05,829.11,11771.19,15948.34,9696.02,5766.32,1248.06,2286.96,2357.07,580.78,693.2,478.43,18.8815
MANUGRAPH,MANUGRAPH,2019,3873.39,3295.9,616.62,11204.62,15637.83,9391.88,6035.86,1313.38,2375.36,2534.61,1062.2,1464.12,1392.97,3.9284
MANUGRAPH,MANUGRAPH,2020,5007.21,4782.5,367.0,11764.84,16385.52,9134.47,5676.41,1365.11,2461.25,2650.63,1092.22,785.76,551.72,16.2125
MANUGRAPH,MANUGRAPH,2021,6091.99,5766.33,773.97,12406.01,17018.56,9234.53,5780.03,1405.55,2352.69,2033.59,481.68,1105.69,1030.35,5.852
MANUGRAPH,MANUGRAPH,2022,4169.96,4696.09,345.54,11868.32,17540.3,9285.47,5790.11,1391.27,2495.58,2350.51,913.87,1745.98,1721.99,4.9235
MANUGRAPH,MANUGRAPH,2023,4680.82,4014.25,460.62,13184.21,19209.36,8802.84,6025.14,1497.51,2464.45,2187.06,772.86,1831.79,1801.2,10.2354
MANXT5INAV,MANXT5INAV,2018,5942.93,5029.43,365.08,13696.35,15903.83,10930.16,4745.69,1600.63,18335.11,3139.56,896.66,1334.94,1277.64,18.5475
MANXT5INAV,MANXT5INAV,2019,3922.6,3023.26,367.38,12385.85,16489.96,10723.06,5366.23,1682.63,18867.97,3076.36,617.15,1311.97,1097.45,33.2571
MANXT5INAV,MANXT5INAV,2020,4252.58,4059.31,593.65,12153.14,16818.4,9920.52,4834.2,1715.09,19192.71,3518.06,1112.41,1017.41,911.7,6.1408
MANXT5INAV,MANXT5INAV,2021,4884.88,5782.34,342.08,13258.71,17910.51,10078.42,4995.26,1753.27,19068.24,2987.74,733.4,1879.97,1705.28,5.0124
MANXT5INAV,MANXT5INAV,2022,7901.74,3959.95,1256.35,13456.78,18586.52,9762.89,5129.75,1839.99,19891.4,2578.41,944.26,1886.38,1866.79,9.9302
MANXT5INAV,MANXT5INAV,2023,6115.34,5814.88,1029.83,13076.87,18268.32,9629.01,5191.45,1917.59,19408.67,2686.82,866.34,2376.37,2342.84,6.9439
MANYAVAR,MANYAVAR,2018,3883.21,3010.48,611.12,2407.42,10896.98,751.66,9920.3,1628.01,8473.23,2364.27,61.14,1019.91,975.57,11.1922
MANYAVAR,MANYAVAR,2019,3759.04,2112.31,407.37,1875.78,11646.18,714.01,10832.58,1730.17,8891.42,2445.07,56.45,1432.99,1318.65,9.1212
MANYAVAR,MANYAVAR,2020,4918.31,2327.9,894.54,2175.08,12112.0,699.97,9936.91,1713.84,9026.88,3513.37,38.8,1480.86,1439.56,21.147
MANYAVAR,MANYAVAR,2021,5586.14,2389.62,1041.01,1964.56,12454.15,650.27,10864.87,1821.47,9245.57,3533.71,56.53,1644.98,1608.0,5.5202
MANYAVAR,MANYAVAR,2022,4252.26,2647.66,869.36,2463.88,13032.59,686.12,10568.71,1875.03,9532.67,3231.93,43.86,1143.19,994.18,13.6182
MANYAVAR,MANYAVAR,2023,3373.31,2478.51,307.17,2866.75,13589.88,641.5,10723.13,1884.9,9552.98,3425.99,42.76,1050.99,913.08,14.5579
MAPMYINDIA,MAPMYINDIA,2018,3570.0,2944.05,248.02,7830.17,13719.36,6210.94,6327.44,408.18,7383.72,599.69,350.75,345.82,282.35,9.0626
MAPMYINDIA,MAPMYINDIA,2019,4946.01,4679.61,977.21,8756.72,13986.1,6182.93,6230.74,406.97,7468.39,839.96,590.24,303.97,140.69,12.3271
MAPMYINDIA,MAPMYINDIA,2020,3568.43,3373.87,410.6,8186.47,14005.67,6330.85,7127.45,440.25,7609.14,841.0,647.88,563.92,336.08,1.7312
MAPMYINDIA,MAPMYINDIA,2021,3713.98,4719.65,416.53,8798.27,15028.21,6202.46,6853.07,434.44,7894.36,621.18,567.22,296.64,249.58,4.0831
MAPMYINDIA,MAPMYINDIA,2022,5704.79,4556.41,997.35,8518.03,15208.13,5871.37,6690.1,448.08,7840.62,872.89,686.32,311.43,177.46,1.4471
MAPMYINDIA,MAPMYINDIA,2023,3985.4,3727.31,649.92,9811.25,16250.98,5719.61,6439.73,468.34,8042.47,802.85,591.71,527.51,339.39,1.3412
MAPROIN,MAPROIN,2018,1263.51,696.98,186.21,2855.36,3704.04,1185.87,848.68,1004.51,15406.33,1514.9,92.99,867.98,661.16,15.2979
MAPROIN,MAPROIN,2019,1624.47,900.76,256.02,2939.65,3780.99,1126.13,841.34,1025.1,16236.64,1704.65,110.89,1089.43,859.6,6.5416
MAPROIN,MAPROIN,2020,1615.6,1336.63,310.35,3154.79,4013.14,1124.33,858.35,1088.14,16329.0,2248.52,62.3,1295.07,1234.06,7.2674
MAPROIN,MAPROIN,2021,1354.59,1342.46,183.1,3150.01,4020.63,1064.94,870.62,1092.71,16460.56,1746.6,102.01,744.82,588.58,8.3476
MAPROIN,MAPROIN,2022,986.62,921.89,211.87,3137.17,4056.89,1024.62,919.72,1129.76,16165.46,2020.85,66.77,853.49,740.01,3.8229
MAPROIN,MAPROIN,2023,1735.35,863.26,244.06,3450.84,4344.55,1030.37,893.71,1154.48,16757.6,2065.95,90.82,737.37,633.49,5.106
MARALOVER,MARALOVER,2018,6798.4,5750.07,892.65,3819.95,19136.8,657.41,18271.91,2012.64,15051.7,3214.49,58.72,1893.94,1662.1,11.2848
MARALOVER,MARALOVER,2019,8347.5,3410.23,1377.91,2501.17,19903.11,625.55,17705.35,2044.06,16151.76,3587.73,30.16,2147.28,2051.25,7.7209
MARALOVER,MARALOVER,2020,7264.8,5181.33,1564.11,3459.78,21866.64,610.05,19021.46,2072.99,16814.46,3250.04,37.95,1313.64,1281.61,29.0559
MARALOVER,MARALOVER,2021,7094.81,4620.3,1405.65,3829.94,21897.66,602.61,18067.72,2169.93,16454.51,3865.39,67.25,1535.93,1514.69,8.2577
MARALOVER,MARALOVER,2022,6710.7,6838.51,1248.83,4353.19,22940.89,592.01,19339.47,2256.09,16462.14,3396.49,47.67,1418.81,1197.37,18.9407
MARALOVER,MARALOVER,2023,10240.3,4121.94,1925.17,5417.97,23682.69,562.53,18264.73,2313.26,16640.32,3751.09,36.92,2372.02,2182.79,8.7944
MARATHON,MARATHON,2018,2544.57,1199.4,217.18,2258.47,5954.17,1598.8,4014.76,1697.75,20145.65,3100.27,129.77,2111.85,1924.34,30.031
MARATHON,MARATHON,2019,2560.48,1433.38,472.29,2333.03,6221.35,1544.67,4223.94,1830.64,20624.44,3325.2,136.34,1525.46,1418.52,6.1667
MARATHON,MARATHON,2020,2057.49,1581.31,448.11,2523.95,6669.77,1506.48,4145.82,1810.74,21159.59,3746.8,149.51,1479.26,1387.0,5.5001
MARATHON,MARATHON,2021,2882.9,2009.04,457.46,2620.94,6647.95,1515.96,4187.54,1942.26,21604.68,3471.66,176.22,2175.66,1936.42,7.352
MARATHON,MARATHON,2022,1914.94,1131.88,389.97,2326.65,6834.35,1521.86,4507.7,1969.39,21856.02,3653.95,152.37,1822.97,1659.99,14.4446
MARATHON,MARATHON,2023,2916.58,1575.76,579.87,2635.51,7073.35,1450.8,4437.84,1944.8,21902.88,3368.36,148.22,1523.82,1349.74,14.6888
MARBLE,MARBLE,2018,3690.63,3749.95,708.64,5899.56,14943.06,3837.08,10155.85,1709.64,11784.63,2768.25,384.02,1839.42,1653.73,41.684
MARBLE,MARBLE,2019,6626.75,2603.43,693.06,5354.85,15400.86,3794.56,10046.01,1731.61,11718.81,3584.5,421.39,1360.13,1241.32,5.555
MARBLE,MARBLE,2020,4686.43,3217.49,903.35,5905.92,16235.84,3746.95,10329.92,1811.45,12153.68,3443.57,285.24,2125.84,2031.29,5.4363
MARBLE,MARBLE,2021,6321.9,4259.41,1248.07,6156.85,16854.69,3522.76,10697.84,1809.39,11802.89,2818.2,329.83,1097.1,939.73,6.8401
MARBLE,MARBLE,2022,7317.98,4196.48,1056.74,7219.11,17584.61,3524.2,10365.5,1863.86,12446.97,2975.83,386.32,1886.67,1861.66,6.2005
